learning evaluation instances,classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),classified instances of class 0,classified instances of class 1,recall (true positive) for class 0 (percent),recall (true positive) for class 1 (percent),incorrect classifications (false positive) for class 0 (percent),incorrect classifications (false positive) for class 1 (percent),model training instances,model serialized size (bytes),ensemble size,size of class 0,size of class 1,vote for class 0,vote for class 1,training queue size,recall0 Validation,recall1 Validation,time stamp,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
218.0,218.0,55.469853699761785,-1.8363524109645757,-6.410235480625611,-2.981075152893262,89.0,129.0,5.789745475531125,92.98615032206247,94.2102545244689,7.013849677937528,252.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,112.0,0.0,0.0,1.312303913E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
219.0,219.0,55.97058051567446,-1.7549821389450704,-6.410235480625616,-2.9810751528932675,89.0,130.0,5.789745475531125,93.08232983040274,94.2102545244689,6.917670169597254,253.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,113.0,0.0,0.0,1.312305265E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
220.0,220.0,56.46506135796088,-1.6747543756318908,-6.4102354806256185,-2.9810751528932444,89.0,131.0,5.789745475531125,93.17683955294214,94.2102545244689,6.8231604470578775,256.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,114.0,0.0,0.0,1.312313267E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221.0,221.0,55.83169912764375,-1.736903769655634,-6.237288642617466,-2.9031705093281723,90.0,131.0,5.692482642491338,93.17683955294214,94.30751735750867,6.8231604470578775,257.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,115.0,0.0,0.0,1.312314057E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
222.0,222.0,55.20620240911226,-1.7943092083876702,-8.96252044250744,-2.8285063158205035,91.0,131.0,5.597499547689477,93.17683955294214,94.40250045231052,6.8231604470578775,258.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,116.0,0.0,0.0,1.312314773E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
223.0,223.0,54.5884565945831,-1.8472790677660758,-11.715279836335768,-2.756888054762155,92.0,131.0,5.504721599069789,93.17683955294214,94.49527840093022,6.8231604470578775,259.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,117.0,0.0,0.0,1.312322738E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
224.0,224.0,55.09599836308227,-1.7706507424158378,-8.69300026538703,-2.7568880547621575,92.0,132.0,5.504721599069789,93.26971794907783,94.49527840093022,6.730282050922189,259.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,117.0,0.0,0.0,1.312330138E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
225.0,225.0,55.597277843391915,-1.6950809918476841,-8.693000265387022,-2.756888054762148,92.0,133.0,5.504721599069789,93.36100232386215,94.49527840093022,6.638997676137856,259.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,117.0,0.0,0.0,1.312335591E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
226.0,226.0,54.97734668674915,-1.748007034319592,-8.459495298950234,-2.686776031408441,93.0,133.0,5.414077410617227,93.36100232386215,94.58592258938276,6.638997676137856,260.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,118.0,0.0,0.0,1.31234189E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
227.0,227.0,55.478789835307495,-1.6742659694413755,-5.594444642900656,-2.686776031408443,93.0,134.0,5.414077410617227,93.45072887104556,94.58592258938276,6.549271128954451,260.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,118.0,0.0,0.0,1.312382574E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
228.0,228.0,54.86159279637466,-1.7250826841812443,-5.449049374228176,-2.618822955672522,94.0,134.0,5.325498631839696,93.45072887104556,94.6745013681603,6.549271128954451,261.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,119.0,0.0,0.0,1.312382748E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
229.0,229.0,55.36318966107896,-1.653120559118901,-2.7516400078804866,-2.618822955672507,94.0,135.0,5.325498631839696,93.53893271420645,94.6745013681603,6.461067285793554,261.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,119.0,0.0,0.0,1.31239391E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230.0,230.0,55.85866139972111,-1.5821370691797918,-2.751640007880516,-2.6188229556725293,94.0,136.0,5.325498631839696,93.62564794606656,94.6745013681603,6.374352053933428,262.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,120.0,0.0,0.0,1.312403383E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
231.0,231.0,55.23930765666153,-1.632877562966268,-2.6816500227394315,-2.5522951849588567,95.0,136.0,5.238919788019946,93.62564794606656,94.76108021198006,6.374352053933428,263.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,121.0,0.0,0.0,1.312410055E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
232.0,232.0,54.62748681261333,-1.6797185551385856,-5.2509161507745645,-2.4884410545471582,96.0,136.0,5.15427813045182,93.62564794606656,94.84572186954819,6.374352053933428,264.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,122.0,0.0,0.0,1.312411101E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
233.0,233.0,55.129484717302745,-1.6111691657885001,-2.5885200922073355,-2.4884410545471694,96.0,137.0,5.15427813045182,93.71090766608442,94.84572186954819,6.289092333915577,264.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,122.0,0.0,0.0,1.312411266E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
234.0,234.0,54.52018469684642,-1.656191888663839,-2.524028103616037,-2.426501473442329,97.0,137.0,5.071513495940343,93.71090766608442,94.92848650405966,6.289092333915577,265.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,123.0,0.0,0.0,1.312412517E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
235.0,235.0,53.918252090073906,-1.6976990657443025,-5.04065615744408,-2.3669898086371832,98.0,137.0,4.990568174903939,93.71090766608442,95.00943182509607,6.289092333915577,266.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,124.0,0.0,0.0,1.312413426E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
236.0,236.0,54.42649090151951,-1.6315030053877306,-2.4366663762019054,-2.3669898086371868,98.0,138.0,4.990568174903939,93.79474401641417,95.00943182509607,6.205255983585813,269.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,125.0,0.0,0.0,1.312473406E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237.0,237.0,54.92860759857009,-1.5661888959671724,-2.4366663762019067,-2.3669898086371868,98.0,139.0,4.990568174903939,93.87718821631246,95.00943182509607,6.122811783687546,270.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,126.0,0.0,0.0,1.312476143E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
238.0,238.0,54.32403422947534,-1.607876603797419,-2.376554641038718,-2.308635709958435,99.0,139.0,4.9113867874705495,93.87718821631246,95.08861321252947,6.122811783687546,273.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,127.0,0.0,0.0,1.312484563E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
239.0,239.0,53.726716333723616,-1.6462976077370124,-4.868439660682128,-2.2525421870595803,100.0,139.0,4.833916167008074,93.87718821631246,95.16608383299193,6.122811783687546,275.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,128.0,0.0,0.0,1.312487412E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
240.0,240.0,54.23500651745409,-1.5832166510337853,-2.2936515998114904,-2.252542187059581,100.0,140.0,4.833916167008074,93.95827059507035,95.16608383299193,6.041729404929657,277.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,129.0,0.0,0.0,1.312525725E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
241.0,241.0,53.63984651724082,-1.6202231176287032,-2.238144366353508,-2.198051194173048,101.0,140.0,4.758105250573882,93.95827059507035,95.24189474942612,6.041729404929657,278.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,130.0,0.0,0.0,1.312525821E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
242.0,242.0,54.148095158643294,-1.5586382329511284,0.2014146153989905,-2.1980511941730296,101.0,141.0,4.758105250573882,94.03802062354426,95.24189474942612,5.9619793764557585,279.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,131.0,0.0,0.0,1.312527904E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
243.0,243.0,54.65028820861604,-1.497860380946658,0.20141461539897454,-2.198051194173054,101.0,142.0,4.758105250573882,94.11646694435427,95.24189474942612,5.8835330556457555,279.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,131.0,0.0,0.0,1.312538394E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
244.0,244.0,54.05230043704202,-1.535114835499126,0.1966275179091166,-2.144583775187671,102.0,142.0,4.683904975808552,94.11646694435427,95.31609502419144,5.8835330556457555,281.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,132.0,0.0,0.0,1.312563125E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
245.0,245.0,54.55459059903237,-1.4757684964010926,2.536478477143339,-2.1445837751876486,102.0,143.0,4.683904975808552,94.19363740081555,95.31609502419144,5.806362599184487,283.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,133.0,0.0,0.0,1.312571114E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
246.0,246.0,55.050927358400095,-1.417193667704004,2.536478477143348,-2.1445837751876353,102.0,144.0,4.683904975808552,94.2695590646642,95.31609502419144,5.73044093533584,283.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,133.0,0.0,0.0,1.312573528E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
247.0,247.0,54.450236535886084,-1.4546230395938742,2.4772217749715573,-2.0921349779391796,103.0,144.0,4.611268183835894,94.2695590646642,95.38873181616408,5.73044093533584,284.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,134.0,0.0,0.0,1.312576378E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
248.0,248.0,53.85664127039277,-1.4891396908918424,0.11744402568946152,-2.0416980261390254,104.0,144.0,4.540149527764961,94.2695590646642,95.45985047223502,5.73044093533584,286.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,135.0,0.0,0.0,1.312596927E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
249.0,249.0,53.27004602960164,-1.5209247161982151,-2.266169862474281,-1.9931617469290854,105.0,144.0,4.470505386420602,94.2695590646642,95.52949461357937,5.73044093533584,287.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,136.0,0.0,0.0,1.312597138E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
250.0,250.0,52.69035682232885,-1.5501464274681827,-4.673860658599286,-1.9464230063228758,106.0,144.0,4.4022937829572575,94.2695590646642,95.59770621704271,5.73044093533584,288.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,137.0,0.0,0.0,1.312597354E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
251.0,251.0,52.11748116813598,-1.5769614204623368,-7.105871563776079,-1.9013859954309673,107.0,144.0,4.3354743080365505,94.2695590646642,95.66452569196342,5.73044093533584,289.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,138.0,0.0,0.0,1.312607785E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
252.0,252.0,52.63762979941262,-1.5221662880578535,-4.537819867600246,-1.9013859954309593,107.0,145.0,4.3354743080365505,94.34425826263586,95.66452569196342,5.655741737364159,290.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,139.0,0.0,0.0,1.312610037E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
253.0,253.0,52.066319366146395,-1.5480956884979298,-4.430517393979239,-1.8575330774884737,108.0,145.0,4.270008047272849,94.34425826263586,95.72999195272712,5.655741737364159,291.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,140.0,0.0,0.0,1.312610077E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
254.0,254.0,51.50169173123233,-1.5718347104917822,-6.819028620808208,-1.8152440181295777,109.0,145.0,4.205857512672724,94.34425826263586,95.79414248732725,5.655741737364159,292.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,141.0,0.0,0.0,1.312610515E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
255.0,255.0,50.94365833990102,-1.5935147683760456,-9.231666223665796,-1.774438653418415,110.0,145.0,4.142986577814125,94.34425826263586,95.85701342218584,5.655741737364159,293.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,142.0,0.0,0.0,1.31261078E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
256.0,256.0,50.39213203545408,-1.613258508753094,-11.668673903319874,-1.7350422026546666,111.0,145.0,4.08136041652947,94.34425826263586,95.91863958347052,5.655741737364159,294.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,143.0,0.0,0.0,1.312611152E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
257.0,257.0,49.847027032356095,-1.631180497766842,-14.130297822162444,-1.6969848239052117,112.0,145.0,4.020945444873604,94.34425826263586,95.9790545551264,5.655741737364159,295.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,144.0,0.0,0.0,1.312681287E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
258.0,258.0,50.38910197023364,-1.5799528483147558,-11.361311281907744,-1.696984823905198,112.0,146.0,4.020945444873604,94.41776060195211,95.9790545551264,5.582239398047923,296.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,145.0,0.0,0.0,1.312688588E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
259.0,259.0,50.92488478532383,-1.5293705447552746,-11.361311281907742,-1.6969848239051903,112.0,147.0,4.020945444873604,94.49009099476635,95.9790545551264,5.509909005233679,297.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,146.0,0.0,0.0,1.312693432E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
260.0,260.0,50.375350769827406,-1.5480260931227465,-11.086864437114226,-1.6594708667436393,113.0,147.0,3.9617092661731803,94.49009099476635,96.03829073382683,5.509909005233679,298.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,147.0,0.0,0.0,1.312693552E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
261.0,261.0,49.83217650363482,-1.5649581562646415,-13.526891193413256,-1.623225003389599,114.0,147.0,3.9036206189682234,94.49009099476635,96.09637938103177,5.509909005233679,299.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,148.0,0.0,0.0,1.312694305E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
262.0,262.0,50.37269012470339,-1.5160899369108969,-10.796128387752074,-1.623225003389582,114.0,148.0,3.9036206189682234,94.561273681619,96.09637938103177,5.438726318381034,299.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,148.0,0.0,0.0,1.31271833E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
263.0,263.0,50.90696660439071,-1.4678318152353012,-10.796128387752068,-1.623225003389599,114.0,149.0,3.9036206189682234,94.6313322539479,96.09637938103177,5.368667746052135,299.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,148.0,0.0,0.0,1.312759891E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
264.0,264.0,50.35933299200146,-1.4854708351142791,-10.537513810379942,-1.587489967553145,115.0,149.0,3.846649327669848,94.6313322539479,96.15335067233016,5.368667746052135,300.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,149.0,0.0,0.0,1.312762413E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
265.0,265.0,50.892940111235,-1.438329006921623,-7.9260967519024765,-1.5874899675531562,115.0,150.0,3.846649327669848,94.70028967569847,96.15335067233016,5.299710324301567,300.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,149.0,0.0,0.0,1.312776204E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
266.0,266.0,50.34628147727685,-1.4554710670417925,-7.74136194828022,-1.5526153868452923,116.0,150.0,3.7907662557702073,94.70028967569847,96.2092337442298,5.299710324301567,301.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,150.0,0.0,0.0,1.312786863E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
267.0,267.0,50.879234102642826,-1.409416538527367,-5.263194182285036,-1.5526153868452741,116.0,151.0,3.7907662557702073,94.76816830407513,96.2092337442298,5.231831695924911,301.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,150.0,0.0,0.0,1.312788224E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
268.0,268.0,51.40607995829196,-1.3639307974582573,-5.263194182285053,-1.5526153868452888,116.0,152.0,3.7907662557702073,94.8349899094736,96.2092337442298,5.165010090526439,301.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,150.0,0.0,0.0,1.312804929E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
269.0,269.0,51.92689725271297,-1.319005626478706,-5.263194182285049,-1.5526153868452883,116.0,153.0,3.7907662557702073,94.9007756946316,96.2092337442298,5.0992243053684385,302.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,151.0,0.0,0.0,1.312815125E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
270.0,270.0,51.37075712234493,-1.3378732275274934,-5.141318470481712,-1.5179016895978317,117.0,153.0,3.735943261451982,94.9007756946316,96.26405673854804,5.0992243053684385,303.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,152.0,0.0,0.0,1.312821668E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
271.0,271.0,50.8209636713118,-1.3550956021888023,-7.480331156232342,-1.4843784159794302,118.0,153.0,3.6821531554550626,94.9007756946316,96.31784684454495,5.0992243053684385,304.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,153.0,0.0,0.0,1.312822871E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
272.0,272.0,51.34693084849287,-1.3116687593777705,-4.9995702786551615,-1.4843784159794184,118.0,154.0,3.6821531554550626,94.96554631303339,96.31784684454495,5.034453686966657,304.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,153.0,0.0,0.0,1.312829659E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
273.0,273.0,50.79815952163299,-1.3283933425606358,-4.885664859547471,-1.4516669964108748,119.0,154.0,3.629369661067647,94.96554631303339,96.37063033893236,5.034453686966657,305.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,154.0,0.0,0.0,1.312831864E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
274.0,274.0,50.25562620131281,-1.343612047931789,-7.186982222518441,-1.42005693616176,120.0,154.0,3.5775673761178175,94.96554631303339,96.42243262388219,5.034453686966657,306.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,155.0,0.0,0.0,1.312833282E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275.0,275.0,49.71925206192401,-1.3574125823768406,-9.511545215418431,-1.3894950516529756,121.0,154.0,3.526721736849886,94.96554631303339,96.47327826315012,5.034453686966657,307.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,156.0,0.0,0.0,1.312836903E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
276.0,276.0,49.18895944238258,-1.369877038621981,-11.859588642590127,-3.563393127622886,122.0,154.0,3.4768089835773397,94.96554631303339,96.52319101642267,5.034453686966657,309.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,157.0,0.0,0.0,1.312847518E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
277.0,277.0,48.664671825369254,-1.3810823167423836,-14.23134968013729,-5.759249770016753,123.0,154.0,3.427806128011299,94.96554631303339,96.57219387198872,5.034453686966657,310.0,0.0,20.0,0.49942221895930927,0.5005777810406904,0.0,1.0,158.0,0.0,0.0,1.312847838E9,178.64999999999998,44.82630219437081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
